LSOA_CODE,AvgPrice,MEAN_PTAL_2023,MAX_AI,MIN_AI,Population,MeanSentiment,SentimentSD,ReviewCount,NearestStation_m,StationsWithin500m,NearestRail_m,StreetLength_m,StreetDensity_m_per_m2,StreetSegments,LandUse_Diversity,LandUse_Types,LandUse_Area
E01003736,-0.24090560137703712,-0.6525239193164944,0.17470029681612145,-0.805471900091228,-0.1551414267351756,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.6195950241671918,-0.7511744928290957,-0.8121937153279899,-0.6582306351797984,1.1164022309123358,-0.7116879614812364,-0.8417117721187479,-0.8417117721187479,-0.38235152723251625
E01003737,0.34675949136509354,-0.6525239193164944,-0.6708773750957494,-0.5646267593012653,0.31038150210965015,-0.11160333390757056,-0.16115033261870523,-0.09647762067934787,1.0201828782029478,-1.4500964597166903,0.44395329810310646,1.2329444934191387,0.0164149224848309,1.2444145938561246,-1.4126529612273253,-1.4126529612273253,0.24019762537026024
E01003738,-0.09725413426229407,-0.6525239193164944,-0.5973671069854676,-0.12852967369316579,1.142288217545311,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.49847641842399293,-1.0307432795841336,1.488323586781038,0.826321347305685,0.8548562380307385,0.15129845999112881,-0.8417117721187479,-0.8417117721187479,-0.057571661521467525
E01003739,-0.47597163847388935,-0.6525239193164944,-0.7395471261090757,-0.5293534197294923,3.288287976630518e-05,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-1.1032272562107193,-0.0522525259415011,0.8125328928395797,0.4058377425901233,-0.21426833681132093,0.15129845999112881,0.3001706060984066,0.3001706060984066,-0.18568212757875288
E01003740,-0.26963589479998573,-0.6525239193164944,-0.7802798060305811,-0.805471900091228,1.1595298075025267,-0.35015793131234674,-1.1286849910809984,0.049723258463199214,-1.1111081363845408,-0.6113900994515767,0.5042612025839448,1.455299852845048,-0.39470512403136654,1.0718173095616517,-0.27077058301017065,-0.27077058301017065,0.5441328082692881
E01003741,-0.8938668155349601,-0.6525239193164944,-0.5178512798371885,-0.025918499854313513,3.288287976630518e-05,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.26865970573281134,0.22731626081353673,1.1845775215410583,0.4982800934088969,0.37177523751871006,0.03623360379481345,-0.8417117721187479,-0.8417117721187479,-0.13533026853548416
E01003742,-0.39631037034662275,-0.6525239193164944,-0.631757896932164,-0.345251060912379,0.8578019832512508,-0.5375936864161002,-0.16115033261870523,-0.10190793904749962,0.4298027610791468,-0.8909588862066147,-0.11017484668138014,0.1082736552695162,1.5148307787366129,-0.5390906771867633,-1.4126529612273253,-1.4126529612273253,-0.26779434200125835
E01003743,-0.37933337877851675,-0.6525239193164944,-0.7338087976988102,-0.33656135383376784,0.060378447730021496,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,1.1829512705151701,0.08753186743601782,0.23485071739296143,-0.1398627475383145,0.4004066567966741,0.15129845999112881,-1.4126529612273253,-1.4126529612273253,-0.3238904760938711
E01003746,-0.07113568569597714,-0.6525239193164944,-0.8495201098327292,-0.805471900091228,-0.5172148158367067,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.9150146124076225,-0.6113900994515767,1.4177872824971072,1.1050546002678503,-1.1762952336253043,0.8992200252671786,0.8711117952069839,0.8711117952069839,1.1165688478510032
E01003748,1.3784382097346117,-0.6525239193164944,-0.5447344570662678,-0.805471900091228,-0.12927904179935196,0.6892585288084668,-0.9351780593885398,-0.08551255474365684,0.7168730341951525,-1.1705276729616525,-0.2114228170446755,0.9972326915338816,-0.4670935627866421,0.841687597169021,0.8711117952069839,0.8711117952069839,0.2952871349416746
E01003749,-0.13643180711176944,-0.6525239193164944,-0.5512177157716762,0.1444451145339111,-0.3189365313287254,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-0.007970297063275811,-0.0522525259415011,-0.7014087956812094,0.007591437391835732,0.16824015396690228,0.2663633161874442,-0.27077058301017065,-0.27077058301017065,-0.14274407157644486
E01003750,-0.3453793956423048,-0.6525239193164944,-0.46768445121634467,-0.5712432785076565,0.20262156487705157,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-0.3948302880472493,0.08753186743601782,0.19033713038007966,1.72303424788903,0.266702334162082,2.10740101532849,0.3001706060984066,0.3001706060984066,0.1092546597139928
